gene_id	dataset_index	tip	branch	t	N	S	omega	dN	dS	lnL	kappa	is_terminal	qc_flag
104557at33090	6	a_thaliana	5..2	0.06	1006.8	376.2	0.1538	0.008	0.052	-2338.128458	2.99344	True	ok
104821at33090	7	c_grandiflora	4..3	0.016	1018.3	310.7	999.0	0.007	0.0	-2330.694167	1.88847	True	omega_boundary
104821at33090	7		4..5	0.133	1018.3	310.7	0.1167	0.016	0.1372	-2330.694167	1.88847	False	ok
104821at33090	7	a_halleri	5..1	0.07	1018.3	310.7	0.1167	0.0084	0.0718	-2330.694167	1.88847	True	ok
104821at33090	7	a_thaliana	5..2	0.082	1018.3	310.7	0.1167	0.0099	0.0846	-2330.694167	1.88847	True	ok
104867at33090	8	c_grandiflora	4..3	0.174	2135.4	612.6	0.1976	0.0305	0.1542	-5038.899453	2.23777	True	ok
104867at33090	8		4..5	0.0	2135.4	612.6	0.1689	0.0	0.0	-5038.899453	2.23777	False	ds_floor
104867at33090	8	a_halleri	5..1	0.074	2135.4	612.6	0.1689	0.0118	0.0698	-5038.899453	2.23777	True	ok
104867at33090	8	a_thaliana	5..2	0.088	2135.4	612.6	0.1689	0.0141	0.0832	-5038.899453	2.23777	True	ok
105044at33090	9	c_grandiflora	4..3	0.008	1673.8	489.2	974.9618	0.0035	0.0	-3820.764706	1.26302	True	ds_floor
105044at33090	9		4..5	0.165	1673.8	489.2	0.0784	0.015	0.1913	-3820.764706	1.26302	False	ok
105044at33090	9	a_halleri	5..1	0.035	1673.8	489.2	0.0784	0.0032	0.0403	-3820.764706	1.26302	True	ok
105044at33090	9	a_thaliana	5..2	0.104	1673.8	489.2	0.0784	0.0095	0.1207	-3820.764706	1.26302	True	ok
105782at33090	10	c_grandiflora	4..3	0.157	804.7	284.3	0.108	0.0165	0.1532	-1797.510459	2.53127	True	ok
105782at33090	10		4..5	0.0	804.7	284.3	0.1305	0.0	0.0	-1797.510459	2.53127	False	ds_floor
105782at33090	10	a_halleri	5..1	0.019	804.7	284.3	0.1305	0.0023	0.0178	-1797.510459	2.53127	True	ok
105782at33090	10	a_thaliana	5..2	0.043	804.7	284.3	0.1305	0.0052	0.0399	-1797.510459	2.53127	True	ok
105867at33090	11	c_grandiflora	4..3	0.089	949.2	331.8	0.0001	0.0	0.1145	-2235.940412	2.42343	True	omega_boundary
105867at33090	11		4..5	0.092	949.2	331.8	0.1199	0.0106	0.0883	-2235.940412	2.42343	False	ok
105867at33090	11	a_halleri	5..1	0.056	949.2	331.8	0.1199	0.0064	0.0535	-2235.940412	2.42343	True	ok
105867at33090	11	a_thaliana	5..2	0.073	949.2	331.8	0.1199	0.0084	0.0703	-2235.940412	2.42343	True	ok
106769at33090	12	c_grandiflora	4..3	0.103	865.3	283.7	0.0845	0.0094	0.1108	-1980.491478	2.11451	True	ok
106769at33090	12		4..5	0.0	865.3	283.7	0.0809	0.0	0.0	-1980.491478	2.11451	False	ds_floor
106769at33090	12	a_halleri	5..1	0.084	865.3	283.7	0.0809	0.0073	0.0907	-1980.491478	2.11451	True	ok
106769at33090	12	a_thaliana	5..2	0.076	865.3	283.7	0.0809	0.0067	0.0824	-1980.491478	2.11451	True	ok
106886at33090	13	c_grandiflora	4..3	0.01	980.6	261.4	278.9205	0.0044	0.0	-2209.766085	1.55061	True	ds_floor
106886at33090	13		4..5	0.177	980.6	261.4	0.0328	0.0082	0.2492	-2209.766085	1.55061	False	ok
106886at33090	13	a_halleri	5..1	0.038	980.6	261.4	0.0328	0.0018	0.0539	-2209.766085	1.55061	True	ok
106886at33090	13	a_thaliana	5..2	0.161	980.6	261.4	0.0328	0.0074	0.2271	-2209.766085	1.55061	True	ok
107107at33090	14	c_grandiflora	4..3	0.173	1180.8	343.2	0.3984	0.043	0.108	-2881.505117	1.41521	True	ok
107107at33090	14		4..5	0.024	1180.8	343.2	0.2433	0.0048	0.0195	-2881.505117	1.41521	False	ok
107107at33090	14	a_halleri	5..1	0.082	1180.8	343.2	0.2433	0.0161	0.0662	-2881.505117	1.41521	True	ok
107107at33090	14	a_thaliana	5..2	0.085	1180.8	343.2	0.2433	0.0166	0.0684	-2881.505117	1.41521	True	ok
108705at33090	15	c_grandiflora	4..3	0.171	1017.6	377.4	0.1469	0.0222	0.1509	-2599.950568	1.84132	True	ok
108705at33090	15		4..5	0.0	1017.6	377.4	0.183	0.0	0.0	-2599.950568	1.84132	False	ds_floor
108705at33090	15	a_halleri	5..1	0.088	1017.6	377.4	0.183	0.0132	0.0722	-2599.950568	1.84132	True	ok
108705at33090	15	a_thaliana	5..2	0.103	1017.6	377.4	0.183	0.0156	0.085	-2599.950568	1.84132	True	ok
10924at33090	16	c_grandiflora	4..3	0.008	2197.6	694.4	980.1202	0.0036	0.0	-5046.996442	1.95587	True	ds_floor
10924at33090	16		4..5	0.159	2197.6	694.4	0.1918	0.0263	0.1373	-5046.996442	1.95587	False	ok
10924at33090	16	a_halleri	5..1	0.045	2197.6	694.4	0.1918	0.0075	0.039	-5046.996442	1.95587	True	ok
10924at33090	16	a_thaliana	5..2	0.042	2197.6	694.4	0.1918	0.007	0.0366	-5046.996442	1.95587	True	ok
109586at33090	17	c_grandiflora	4..3	0.155	1150.1	391.9	0.1546	0.0217	0.14	-2771.829366	1.6746	True	ok
109586at33090	17		4..5	0.0	1150.1	391.9	0.1219	0.0	0.0	-2771.829366	1.6746	False	ds_floor
109586at33090	17	a_halleri	5..1	0.045	1150.1	391.9	0.1219	0.0053	0.0438	-2771.829366	1.6746	True	ok
109586at33090	17	a_thaliana	5..2	0.108	1150.1	391.9	0.1219	0.0127	0.1041	-2771.829366	1.6746	True	ok
109823at33090	18	c_grandiflora	4..3	0.185	771.1	296.9	0.0979	0.0174	0.1773	-1825.621154	2.71272	True	ok
109823at33090	18		4..5	0.0	771.1	296.9	0.1585	0.0	0.0	-1825.621154	2.71272	False	ds_floor
109823at33090	18	a_halleri	5..1	0.027	771.1	296.9	0.1585	0.0037	0.0231	-1825.621154	2.71272	True	ok
109823at33090	18	a_thaliana	5..2	0.041	771.1	296.9	0.1585	0.0055	0.0348	-1825.621154	2.71272	True	ok
110222at33090	19	c_grandiflora	4..3	0.009	1373.0	391.0	999.0	0.0039	0.0	-3257.805125	1.4202	True	omega_boundary
110222at33090	19		4..5	0.228	1373.0	391.0	0.1784	0.0377	0.2111	-3257.805125	1.4202	False	ok
110222at33090	19	a_halleri	5..1	0.06	1373.0	391.0	0.1784	0.0098	0.055	-3257.805125	1.4202	True	ok
110222at33090	19	a_thaliana	5..2	0.08	1373.0	391.0	0.1784	0.0131	0.0736	-3257.805125	1.4202	True	ok
111210at33090	20	c_grandiflora	4..3	0.201	826.5	268.5	0.1545	0.0286	0.1848	-1909.257045	1.91412	True	ok
111210at33090	20		4..5	0.0	826.5	268.5	0.0769	0.0	0.0	-1909.257045	1.91412	False	ds_floor
111210at33090	20	a_halleri	5..1	0.039	826.5	268.5	0.0769	0.0033	0.0432	-1909.257045	1.91412	True	ok
111210at33090	20	a_thaliana	5..2	0.046	826.5	268.5	0.0769	0.0039	0.0508	-1909.257045	1.91412	True	ok
111213at33090	1	c_grandiflora	4..3	0.044	746.6	294.4	0.0001	0.0	0.0523	-1812.236783	2.39283	True	omega_boundary
111213at33090	1		4..5	0.076	746.6	294.4	0.2091	0.0122	0.0584	-1812.236783	2.39283	False	ok
111213at33090	1	a_halleri	5..1	0.067	746.6	294.4	0.2091	0.0107	0.0513	-1812.236783	2.39283	True	ok
111213at33090	1	a_thaliana	5..2	0.062	746.6	294.4	0.2091	0.01	0.0477	-1812.236783	2.39283	True	ok
111249at33090	2	c_grandiflora	4..3	0.291	911.9	297.1	0.2527	0.0562	0.2224	-2392.345997	1.49828	True	ok
111249at33090	2		4..5	0.0	911.9	297.1	0.3085	0.0	0.0	-2392.345997	1.49828	False	ds_floor
111249at33090	2	a_halleri	5..1	0.066	911.9	297.1	0.3085	0.0143	0.0463	-2392.345997	1.49828	True	ok
111249at33090	2	a_thaliana	5..2	0.109	911.9	297.1	0.3085	0.0235	0.0761	-2392.345997	1.49828	True	ok
111924at33090	3	c_grandiflora	4..3	0.201	743.0	232.0	0.1129	0.0233	0.2066	-1737.675428	1.97963	True	ok
111924at33090	3		4..5	0.0	743.0	232.0	0.0783	0.0	0.0	-1737.675428	1.97963	False	ds_floor
111924at33090	3	a_halleri	5..1	0.061	743.0	232.0	0.0783	0.0053	0.0678	-1737.675428	1.97963	True	ok
111924at33090	3	a_thaliana	5..2	0.08	743.0	232.0	0.0783	0.007	0.09	-1737.675428	1.97963	True	ok
112325at33090	4	c_grandiflora	4..3	0.042	860.8	255.2	999.0	0.0179	0.0	-2094.552569	1.95577	True	omega_boundary
112325at33090	4		4..5	0.24	860.8	255.2	0.0781	0.0216	0.2772	-2094.552569	1.95577	False	ok
112325at33090	4	a_halleri	5..1	0.08	860.8	255.2	0.0781	0.0072	0.092	-2094.552569	1.95577	True	ok
112325at33090	4	a_thaliana	5..2	0.085	860.8	255.2	0.0781	0.0077	0.0986	-2094.552569	1.95577	True	ok
112461at33090	5	c_grandiflora	4..3	0.041	1284.7	389.3	0.0001	0.0	0.0589	-2937.833947	1.5865	True	omega_boundary
112461at33090	5		4..5	0.172	1284.7	389.3	0.1723	0.027	0.1568	-2937.833947	1.5865	False	ok
112461at33090	5	a_halleri	5..1	0.04	1284.7	389.3	0.1723	0.0063	0.0364	-2937.833947	1.5865	True	ok
112461at33090	5	a_thaliana	5..2	0.04	1284.7	389.3	0.1723	0.0063	0.0367	-2937.833947	1.5865	True	ok
112542at33090	6	c_grandiflora	4..3	0.017	765.0	300.0	999.0	0.0078	0.0	-1885.230519	2.60223	True	omega_boundary
112542at33090	6		4..5	0.081	765.0	300.0	0.1456	0.0102	0.0699	-1885.230519	2.60223	False	ok
112542at33090	6	a_halleri	5..1	0.09	765.0	300.0	0.1456	0.0113	0.0779	-1885.230519	2.60223	True	ok
112542at33090	6	a_thaliana	5..2	0.088	765.0	300.0	0.1456	0.011	0.0757	-1885.230519	2.60223	True	ok
114996at33090	7	c_grandiflora	4..3	0.012	2996.5	948.5	0.0001	0.0	0.0173	-6818.869064	1.76068	True	omega_boundary
114996at33090	7		4..5	0.123	2996.5	948.5	0.2214	0.0221	0.1	-6818.869064	1.76068	False	ok
114996at33090	7	a_halleri	5..1	0.044	2996.5	948.5	0.2214	0.008	0.0359	-6818.869064	1.76068	True	ok
114996at33090	7	a_thaliana	5..2	0.061	2996.5	948.5	0.2214	0.011	0.0498	-6818.869064	1.76068	True	ok
115240at33090	8	c_grandiflora	4..3	0.211	923.0	319.0	0.0923	0.02	0.2163	-2151.832214	2.3715	True	ok
115240at33090	8		4..5	0.0	923.0	319.0	0.0472	0.0	0.0	-2151.832214	2.3715	False	ds_floor
115240at33090	8	a_halleri	5..1	0.037	923.0	319.0	0.0472	0.002	0.0425	-2151.832214	2.3715	True	ok
115240at33090	8	a_thaliana	5..2	0.063	923.0	319.0	0.0472	0.0034	0.0722	-2151.832214	2.3715	True	ok
115992at33090	9	c_grandiflora	4..3	0.093	648.7	248.3	0.0001	0.0	0.1124	-1497.468177	3.20864	True	omega_boundary
115992at33090	9		4..5	0.06	648.7	248.3	0.0464	0.003	0.0649	-1497.468177	3.20864	False	ok
115992at33090	9	a_halleri	5..1	0.039	648.7	248.3	0.0464	0.002	0.0422	-1497.468177	3.20864	True	ok
115992at33090	9	a_thaliana	5..2	0.057	648.7	248.3	0.0464	0.0029	0.0616	-1497.468177	3.20864	True	ok
116411at33090	10	c_grandiflora	4..3	0.025	822.3	272.7	999.0	0.0112	0.0	-1862.842059	1.94776	True	omega_boundary
116411at33090	10		4..5	0.088	822.3	272.7	0.0521	0.0053	0.1022	-1862.842059	1.94776	False	ok
116411at33090	10	a_halleri	5..1	0.05	822.3	272.7	0.0521	0.003	0.0584	-1862.842059	1.94776	True	ok
116411at33090	10	a_thaliana	5..2	0.069	822.3	272.7	0.0521	0.0042	0.0799	-1862.842059	1.94776	True	ok
116516at33090	11	c_grandiflora	4..3	0.009	1216.7	427.3	999.0	0.0041	0.0	-2832.963677	2.24047	True	omega_boundary
116516at33090	11		4..5	0.1	1216.7	427.3	0.0797	0.0083	0.1047	-2832.963677	2.24047	False	ok
116516at33090	11	a_halleri	5..1	0.059	1216.7	427.3	0.0797	0.0049	0.0617	-2832.963677	2.24047	True	ok
116516at33090	11	a_thaliana	5..2	0.083	1216.7	427.3	0.0797	0.0069	0.0867	-2832.963677	2.24047	True	ok
116585at33090	12	c_grandiflora	4..3	0.251	844.8	277.2	0.1549	0.0356	0.2297	-2054.31194	1.70103	True	ok
116585at33090	12		4..5	0.0	844.8	277.2	0.1336	0.0	0.0	-2054.31194	1.70103	False	ds_floor
116585at33090	12	a_halleri	5..1	0.037	844.8	277.2	0.1336	0.0047	0.0352	-2054.31194	1.70103	True	ok
116585at33090	12	a_thaliana	5..2	0.068	844.8	277.2	0.1336	0.0088	0.0656	-2054.31194	1.70103	True	ok
116623at33090	13	c_grandiflora	4..3	0.019	913.4	298.6	0.0001	0.0	0.0257	-2360.203422	1.96403	True	omega_boundary
116623at33090	13		4..5	0.182	913.4	298.6	0.2211	0.0324	0.1466	-2360.203422	1.96403	False	ok
116623at33090	13	a_halleri	5..1	0.122	913.4	298.6	0.2211	0.0218	0.0985	-2360.203422	1.96403	True	ok
116623at33090	13	a_thaliana	5..2	0.102	913.4	298.6	0.2211	0.0182	0.0822	-2360.203422	1.96403	True	ok
117191at33090	14	c_grandiflora	4..3	0.001	862.8	343.2	0.9407	0.0002	0.0002	-2060.716765	2.87566	True	ds_floor
117191at33090	14		4..5	0.145	862.8	343.2	0.0787	0.0112	0.1421	-2060.716765	2.87566	False	ok
117191at33090	14	a_halleri	5..1	0.059	862.8	343.2	0.0787	0.0046	0.0578	-2060.716765	2.87566	True	ok
117191at33090	14	a_thaliana	5..2	0.051	862.8	343.2	0.0787	0.004	0.0502	-2060.716765	2.87566	True	ok
117247at33090	15	c_grandiflora	4..3	0.024	776.7	264.3	0.0001	0.0	0.0316	-1850.418316	2.07377	True	omega_boundary
117247at33090	15		4..5	0.119	776.7	264.3	0.1187	0.0138	0.1161	-1850.418316	2.07377	False	ok
117247at33090	15	a_halleri	5..1	0.088	776.7	264.3	0.1187	0.0101	0.0854	-1850.418316	2.07377	True	ok
117247at33090	15	a_thaliana	5..2	0.077	776.7	264.3	0.1187	0.0089	0.075	-1850.418316	2.07377	True	ok
11800at33090	16	c_grandiflora	4..3	0.207	2847.9	947.1	0.0631	0.0146	0.2319	-6772.196369	2.10653	True	ok
11800at33090	16		4..5	0.0	2847.9	947.1	0.0884	0.0	0.0	-6772.196369	2.10653	False	ds_floor
11800at33090	16	a_halleri	5..1	0.075	2847.9	947.1	0.0884	0.007	0.079	-6772.196369	2.10653	True	ok
11800at33090	16	a_thaliana	5..2	0.074	2847.9	947.1	0.0884	0.0069	0.078	-6772.196369	2.10653	True	ok
119439at33090	17	c_grandiflora	4..3	0.247	1010.3	393.7	0.0799	0.0195	0.244	-2510.244437	1.9657	True	ok
119439at33090	17		4..5	0.0	1010.3	393.7	0.1244	0.0	0.0	-2510.244437	1.9657	False	ds_floor
119439at33090	17	a_halleri	5..1	0.05	1010.3	393.7	0.1244	0.0056	0.0449	-2510.244437	1.9657	True	ok
119439at33090	17	a_thaliana	5..2	0.066	1010.3	393.7	0.1244	0.0074	0.0597	-2510.244437	1.9657	True	ok
120031at33090	18	c_grandiflora	4..3	0.211	922.8	331.2	0.2669	0.0408	0.1527	-2360.319617	2.36253	True	ok
120031at33090	18		4..5	0.0	922.8	331.2	0.5091	0.0	0.0	-2360.319617	2.36253	False	ds_floor
120031at33090	18	a_halleri	5..1	0.049	922.8	331.2	0.5091	0.0131	0.0258	-2360.319617	2.36253	True	ok
120031at33090	18	a_thaliana	5..2	0.094	922.8	331.2	0.5091	0.0249	0.0489	-2360.319617	2.36253	True	ok
120455at33090	19	c_grandiflora	4..3	0.165	706.3	280.7	0.2434	0.0291	0.1196	-1811.40512	2.80219	True	ok
120455at33090	19		4..5	0.0	706.3	280.7	0.1902	0.0	0.0	-1811.40512	2.80219	False	ds_floor
120455at33090	19	a_halleri	5..1	0.079	706.3	280.7	0.1902	0.0119	0.0628	-1811.40512	2.80219	True	ok
120455at33090	19	a_thaliana	5..2	0.084	706.3	280.7	0.1902	0.0127	0.0666	-1811.40512	2.80219	True	ok
120589at33090	20	c_grandiflora	4..3	0.115	1227.3	359.7	0.0322	0.0049	0.153	-2665.05603	1.27017	True	ok
120589at33090	20		4..5	0.0	1227.3	359.7	0.0741	0.0	0.0	-2665.05603	1.27017	False	ds_floor
120589at33090	20	a_halleri	5..1	0.059	1227.3	359.7	0.0741	0.0051	0.0691	-2665.05603	1.27017	True	ok
120589at33090	20	a_thaliana	5..2	0.074	1227.3	359.7	0.0741	0.0065	0.0873	-2665.05603	1.27017	True	ok
121281at33090	1	c_grandiflora	4..3	0.19	771.6	293.4	0.2256	0.0325	0.1439	-1978.166631	2.71441	True	ok
121281at33090	1		4..5	0.0	771.6	293.4	0.1362	0.0	0.0	-1978.166631	2.71441	False	ds_floor
121281at33090	1	a_halleri	5..1	0.074	771.6	293.4	0.1362	0.009	0.0661	-1978.166631	2.71441	True	ok
121281at33090	1	a_thaliana	5..2	0.102	771.6	293.4	0.1362	0.0123	0.0906	-1978.166631	2.71441	True	ok
122367at33090	2	c_grandiflora	4..3	0.0	1009.8	418.2	0.0001	0.0	0.0	-2772.514149	2.2402	True	omega_boundary
122367at33090	2		4..5	0.207	1009.8	418.2	0.2545	0.0371	0.1457	-2772.514149	2.2402	False	ok
122367at33090	2	a_halleri	5..1	0.067	1009.8	418.2	0.2545	0.0121	0.0475	-2772.514149	2.2402	True	ok
122367at33090	2	a_thaliana	5..2	0.125	1009.8	418.2	0.2545	0.0225	0.0883	-2772.514149	2.2402	True	ok
122422at33090	3	c_grandiflora	4..3	0.014	733.1	232.9	999.0	0.006	0.0	-1685.950311	1.75954	True	omega_boundary
122422at33090	3		4..5	0.142	733.1	232.9	0.0603	0.0099	0.1647	-1685.950311	1.75954	False	ok
122422at33090	3	a_halleri	5..1	0.066	733.1	232.9	0.0603	0.0046	0.0769	-1685.950311	1.75954	True	ok
122422at33090	3	a_thaliana	5..2	0.083	733.1	232.9	0.0603	0.0058	0.0959	-1685.950311	1.75954	True	ok
122831at33090	4	c_grandiflora	4..3	0.011	1240.9	373.1	999.0	0.005	0.0	-2920.565904	1.99117	True	omega_boundary
122831at33090	4		4..5	0.134	1240.9	373.1	0.1154	0.0161	0.14	-2920.565904	1.99117	False	ok
122831at33090	4	a_halleri	5..1	0.089	1240.9	373.1	0.1154	0.0107	0.0929	-2920.565904	1.99117	True	ok
122831at33090	4	a_thaliana	5..2	0.099	1240.9	373.1	0.1154	0.0119	0.1035	-2920.565904	1.99117	True	ok
122958at33090	5	c_grandiflora	4..3	0.056	766.1	229.9	0.0001	0.0	0.0805	-1776.963841	1.16088	True	omega_boundary
122958at33090	5		4..5	0.115	766.1	229.9	0.2118	0.0205	0.0969	-1776.963841	1.16088	False	ok
122958at33090	5	a_halleri	5..1	0.047	766.1	229.9	0.2118	0.0085	0.04	-1776.963841	1.16088	True	ok
122958at33090	5	a_thaliana	5..2	0.08	766.1	229.9	0.2118	0.0143	0.0675	-1776.963841	1.16088	True	ok
123838at33090	6	c_grandiflora	4..3	0.117	780.6	254.4	0.0001	0.0	0.1584	-1950.998395	2.34166	True	omega_boundary
123838at33090	6		4..5	0.148	780.6	254.4	0.3021	0.0315	0.1044	-1950.998395	2.34166	False	ok
123838at33090	6	a_halleri	5..1	0.07	780.6	254.4	0.3021	0.0149	0.0494	-1950.998395	2.34166	True	ok
123838at33090	6	a_thaliana	5..2	0.091	780.6	254.4	0.3021	0.0194	0.0642	-1950.998395	2.34166	True	ok
125747at33090	7	c_grandiflora	4..3	0.006	759.4	224.6	999.0	0.0025	0.0	-1690.955254	1.3805	True	omega_boundary
125747at33090	7		4..5	0.137	759.4	224.6	0.1135	0.0165	0.1451	-1690.955254	1.3805	False	ok
125747at33090	7	a_halleri	5..1	0.041	759.4	224.6	0.1135	0.0049	0.0436	-1690.955254	1.3805	True	ok
125747at33090	7	a_thaliana	5..2	0.07	759.4	224.6	0.1135	0.0084	0.0742	-1690.955254	1.3805	True	ok
126138at33090	8	c_grandiflora	4..3	0.208	1208.9	405.1	0.109	0.0227	0.2081	-2910.720245	1.85446	True	ok
126138at33090	8		4..5	0.0	1208.9	405.1	0.1594	0.0	0.0	-2910.720245	1.85446	False	ds_floor
126138at33090	8	a_halleri	5..1	0.04	1208.9	405.1	0.1594	0.0058	0.0361	-2910.720245	1.85446	True	ok
126138at33090	8	a_thaliana	5..2	0.085	1208.9	405.1	0.1594	0.0122	0.0768	-2910.720245	1.85446	True	ok
126427at33090	9	c_grandiflora	4..3	0.169	721.4	244.6	0.178	0.026	0.1461	-1863.868635	1.34769	True	ok
126427at33090	9		4..5	0.0	721.4	244.6	0.2513	0.0	0.0	-1863.868635	1.34769	False	ds_floor
126427at33090	9	a_halleri	5..1	0.069	721.4	244.6	0.2513	0.013	0.0518	-1863.868635	1.34769	True	ok
126427at33090	9	a_thaliana	5..2	0.157	721.4	244.6	0.2513	0.0298	0.1187	-1863.868635	1.34769	True	ok
128774at33090	10	c_grandiflora	4..3	0.081	623.0	220.0	0.1771	0.0122	0.0689	-1501.184901	4.18321	True	ok
128774at33090	10		4..5	0.116	623.0	220.0	0.2489	0.0216	0.0867	-1501.184901	4.18321	False	ok
128774at33090	10	a_halleri	5..1	0.037	623.0	220.0	0.2489	0.0068	0.0274	-1501.184901	4.18321	True	ok
128774at33090	10	a_thaliana	5..2	0.077	623.0	220.0	0.2489	0.0144	0.0578	-1501.184901	4.18321	True	ok
130268at33090	11	c_grandiflora	4..3	0.035	804.6	260.4	999.0	0.0154	0.0	-1951.705303	1.54745	True	omega_boundary
130268at33090	11		4..5	0.146	804.6	260.4	0.0627	0.0105	0.1669	-1951.705303	1.54745	False	ok
130268at33090	11	a_halleri	5..1	0.058	804.6	260.4	0.0627	0.0041	0.0659	-1951.705303	1.54745	True	ok
130268at33090	11	a_thaliana	5..2	0.113	804.6	260.4	0.0627	0.0081	0.1296	-1951.705303	1.54745	True	ok
130279at33090	12	c_grandiflora	4..3	0.029	904.2	319.8	999.0	0.0131	0.0	-2244.577379	3.23931	True	omega_boundary
130279at33090	12		4..5	0.107	904.2	319.8	0.131	0.0131	0.0998	-2244.577379	3.23931	False	ok
130279at33090	12	a_halleri	5..1	0.093	904.2	319.8	0.131	0.0113	0.0865	-2244.577379	3.23931	True	ok
130279at33090	12	a_thaliana	5..2	0.114	904.2	319.8	0.131	0.014	0.1065	-2244.577379	3.23931	True	ok
13039at33090	13	c_grandiflora	4..3	0.022	2189.2	726.8	0.0001	0.0	0.0298	-5129.386754	2.39069	True	omega_boundary
13039at33090	13		4..5	0.121	2189.2	726.8	0.1265	0.0149	0.1175	-5129.386754	2.39069	False	ok
13039at33090	13	a_halleri	5..1	0.066	2189.2	726.8	0.1265	0.0081	0.0638	-5129.386754	2.39069	True	ok
13039at33090	13	a_thaliana	5..2	0.08	2189.2	726.8	0.1265	0.0098	0.0774	-5129.386754	2.39069	True	ok
130637at33090	14	c_grandiflora	4..3	0.146	1044.2	362.8	0.0735	0.0115	0.156	-2473.968259	1.77799	True	ok
130637at33090	14		4..5	0.0	1044.2	362.8	0.1	0.0	0.0	-2473.968259	1.77799	False	ds_floor
130637at33090	14	a_halleri	5..1	0.08	1044.2	362.8	0.1	0.0081	0.0805	-2473.968259	1.77799	True	ok
130637at33090	14	a_thaliana	5..2	0.064	1044.2	362.8	0.1	0.0064	0.0645	-2473.968259	1.77799	True	ok
131556at33090	15	c_grandiflora	4..3	0.069	1068.6	350.4	0.0001	0.0	0.093	-2626.343748	1.51628	True	omega_boundary
131556at33090	15		4..5	0.157	1068.6	350.4	0.1757	0.0242	0.1378	-2626.343748	1.51628	False	ok
131556at33090	15	a_halleri	5..1	0.044	1068.6	350.4	0.1757	0.0069	0.0391	-2626.343748	1.51628	True	ok
131556at33090	15	a_thaliana	5..2	0.098	1068.6	350.4	0.1757	0.0151	0.0857	-2626.343748	1.51628	True	ok
131874at33090	16	c_grandiflora	4..3	0.005	1471.8	553.2	369.2692	0.0022	0.0	-3606.961436	2.46221	True	ds_floor
131874at33090	16		4..5	0.187	1471.8	553.2	0.1245	0.0214	0.1716	-3606.961436	2.46221	False	ok
131874at33090	16	a_halleri	5..1	0.055	1471.8	553.2	0.1245	0.0062	0.0501	-3606.961436	2.46221	True	ok
131874at33090	16	a_thaliana	5..2	0.059	1471.8	553.2	0.1245	0.0067	0.054	-3606.961436	2.46221	True	ok
