gene_id	dataset_index	tip	branch	t	N	S	omega	dN	dS	lnL	kappa	is_terminal	qc_flag
111924at33090	3	c_grandiflora	4..3	0.122	742.9	232.1	0.0972	0.0127	0.1308	-1737.955005	1.98351	True	ok
111924at33090	3		4..5	0.081	742.9	232.1	0.0972	0.0084	0.0862	-1737.955005	1.98351	False	ok
111924at33090	3	a_halleri	5..1	0.06	742.9	232.1	0.0972	0.0062	0.0641	-1737.955005	1.98351	True	ok
111924at33090	3	a_thaliana	5..2	0.08	742.9	232.1	0.0972	0.0083	0.0851	-1737.955005	1.98351	True	ok
112325at33090	4	c_grandiflora	4..3	0.152	860.5	255.5	0.1143	0.0183	0.1603	-2095.93358	1.97417	True	ok
112325at33090	4		4..5	0.137	860.5	255.5	0.1143	0.0164	0.1436	-2095.93358	1.97417	False	ok
112325at33090	4	a_halleri	5..1	0.078	860.5	255.5	0.1143	0.0094	0.082	-2095.93358	1.97417	True	ok
112325at33090	4	a_thaliana	5..2	0.084	860.5	255.5	0.1143	0.0101	0.0879	-2095.93358	1.97417	True	ok
112461at33090	5	c_grandiflora	4..3	0.096	1284.8	389.2	0.138	0.013	0.0941	-2938.330218	1.58532	True	ok
112461at33090	5		4..5	0.116	1284.8	389.2	0.138	0.0158	0.1145	-2938.330218	1.58532	False	ok
112461at33090	5	a_halleri	5..1	0.04	1284.8	389.2	0.138	0.0054	0.0394	-2938.330218	1.58532	True	ok
112461at33090	5	a_thaliana	5..2	0.04	1284.8	389.2	0.138	0.0055	0.0397	-2938.330218	1.58532	True	ok
112542at33090	6	c_grandiflora	4..3	0.061	765.1	299.9	0.1804	0.0089	0.0496	-1886.024047	2.59198	True	ok
112542at33090	6		4..5	0.039	765.1	299.9	0.1804	0.0057	0.0315	-1886.024047	2.59198	False	ok
112542at33090	6	a_halleri	5..1	0.089	765.1	299.9	0.1804	0.0131	0.0724	-1886.024047	2.59198	True	ok
112542at33090	6	a_thaliana	5..2	0.086	765.1	299.9	0.1804	0.0126	0.0701	-1886.024047	2.59198	True	ok
114996at33090	7	c_grandiflora	4..3	0.038	2996.5	948.5	0.2029	0.0065	0.0321	-6819.107564	1.76014	True	ok
114996at33090	7		4..5	0.097	2996.5	948.5	0.2029	0.0166	0.0817	-6819.107564	1.76014	False	ok
114996at33090	7	a_halleri	5..1	0.044	2996.5	948.5	0.2029	0.0076	0.0373	-6819.107564	1.76014	True	ok
114996at33090	7	a_thaliana	5..2	0.061	2996.5	948.5	0.2029	0.0105	0.0517	-6819.107564	1.76014	True	ok
115240at33090	8	c_grandiflora	4..3	0.118	922.8	319.2	0.0759	0.0095	0.1253	-2152.606419	2.37862	True	ok
115240at33090	8		4..5	0.096	922.8	319.2	0.0759	0.0078	0.1025	-2152.606419	2.37862	False	ok
115240at33090	8	a_halleri	5..1	0.037	922.8	319.2	0.0759	0.003	0.0389	-2152.606419	2.37862	True	ok
115240at33090	8	a_thaliana	5..2	0.063	922.8	319.2	0.0759	0.0051	0.0666	-2152.606419	2.37862	True	ok
115992at33090	9	c_grandiflora	4..3	0.086	648.8	248.2	0.028	0.0027	0.0962	-1498.095274	3.1969	True	ok
115992at33090	9		4..5	0.066	648.8	248.2	0.028	0.0021	0.0747	-1498.095274	3.1969	False	ok
115992at33090	9	a_halleri	5..1	0.04	648.8	248.2	0.028	0.0012	0.0444	-1498.095274	3.1969	True	ok
115992at33090	9	a_thaliana	5..2	0.058	648.8	248.2	0.028	0.0018	0.0647	-1498.095274	3.1969	True	ok
116411at33090	10	c_grandiflora	4..3	0.038	822.3	272.7	0.098	0.0038	0.0391	-1865.203873	1.94533	True	ok
116411at33090	10		4..5	0.078	822.3	272.7	0.098	0.0079	0.0808	-1865.203873	1.94533	False	ok
116411at33090	10	a_halleri	5..1	0.05	822.3	272.7	0.098	0.005	0.0513	-1865.203873	1.94533	True	ok
116411at33090	10	a_thaliana	5..2	0.068	822.3	272.7	0.098	0.0069	0.0704	-1865.203873	1.94533	True	ok
116516at33090	11	c_grandiflora	4..3	0.038	1216.7	427.3	0.0955	0.0037	0.0383	-2833.476503	2.24072	True	ok
116516at33090	11		4..5	0.072	1216.7	427.3	0.0955	0.007	0.0728	-2833.476503	2.24072	False	ok
116516at33090	11	a_halleri	5..1	0.059	1216.7	427.3	0.0955	0.0056	0.0591	-2833.476503	2.24072	True	ok
116516at33090	11	a_thaliana	5..2	0.083	1216.7	427.3	0.0955	0.0079	0.0832	-2833.476503	2.24072	True	ok
116585at33090	12	c_grandiflora	4..3	0.142	844.8	277.2	0.1479	0.0195	0.1317	-2054.368627	1.70217	True	ok
116585at33090	12		4..5	0.11	844.8	277.2	0.1479	0.0151	0.1021	-2054.368627	1.70217	False	ok
116585at33090	12	a_halleri	5..1	0.037	844.8	277.2	0.1479	0.005	0.0341	-2054.368627	1.70217	True	ok
116585at33090	12	a_thaliana	5..2	0.068	844.8	277.2	0.1479	0.0094	0.0635	-2054.368627	1.70217	True	ok
116623at33090	13	c_grandiflora	4..3	0.067	913.5	298.5	0.2055	0.0114	0.0554	-2360.327642	1.96246	True	ok
116623at33090	13		4..5	0.133	913.5	298.5	0.2055	0.0227	0.1103	-2360.327642	1.96246	False	ok
116623at33090	13	a_halleri	5..1	0.123	913.5	298.5	0.2055	0.021	0.102	-2360.327642	1.96246	True	ok
116623at33090	13	a_thaliana	5..2	0.102	913.5	298.5	0.2055	0.0175	0.0849	-2360.327642	1.96246	True	ok
117191at33090	14	c_grandiflora	4..3	0.073	862.8	343.2	0.0795	0.0057	0.0713	-2060.717234	2.87555	True	ok
117191at33090	14		4..5	0.073	862.8	343.2	0.0795	0.0057	0.0712	-2060.717234	2.87555	False	ok
117191at33090	14	a_halleri	5..1	0.059	862.8	343.2	0.0795	0.0046	0.0577	-2060.717234	2.87555	True	ok
117191at33090	14	a_thaliana	5..2	0.051	862.8	343.2	0.0795	0.004	0.0501	-2060.717234	2.87555	True	ok
117247at33090	15	c_grandiflora	4..3	0.082	776.7	264.3	0.1068	0.0087	0.0816	-1850.574786	2.07418	True	ok
117247at33090	15		4..5	0.06	776.7	264.3	0.1068	0.0065	0.0604	-1850.574786	2.07418	False	ok
117247at33090	15	a_halleri	5..1	0.088	776.7	264.3	0.1068	0.0094	0.0883	-1850.574786	2.07418	True	ok
117247at33090	15	a_thaliana	5..2	0.078	776.7	264.3	0.1068	0.0083	0.0776	-1850.574786	2.07418	True	ok
11800at33090	16	c_grandiflora	4..3	0.126	2848.0	947.0	0.0737	0.0101	0.1375	-6773.043979	2.10462	True	ok
11800at33090	16		4..5	0.079	2848.0	947.0	0.0737	0.0063	0.0861	-6773.043979	2.10462	False	ok
11800at33090	16	a_halleri	5..1	0.075	2848.0	947.0	0.0737	0.0061	0.0825	-6773.043979	2.10462	True	ok
11800at33090	16	a_thaliana	5..2	0.074	2848.0	947.0	0.0737	0.006	0.0814	-6773.043979	2.10462	True	ok
119439at33090	17	c_grandiflora	4..3	0.148	1010.3	393.7	0.0941	0.0133	0.1415	-2510.788875	1.96276	True	ok
119439at33090	17		4..5	0.097	1010.3	393.7	0.0941	0.0087	0.0925	-2510.788875	1.96276	False	ok
119439at33090	17	a_halleri	5..1	0.05	1010.3	393.7	0.0941	0.0045	0.0482	-2510.788875	1.96276	True	ok
119439at33090	17	a_thaliana	5..2	0.067	1010.3	393.7	0.0941	0.006	0.0641	-2510.788875	1.96276	True	ok
120031at33090	18	c_grandiflora	4..3	0.076	922.8	331.2	0.3506	0.0169	0.0482	-2361.894635	2.3555	True	ok
120031at33090	18		4..5	0.133	922.8	331.2	0.3506	0.0297	0.0846	-2361.894635	2.3555	False	ok
120031at33090	18	a_halleri	5..1	0.05	922.8	331.2	0.3506	0.0112	0.032	-2361.894635	2.3555	True	ok
120031at33090	18	a_thaliana	5..2	0.095	922.8	331.2	0.3506	0.0212	0.0605	-2361.894635	2.3555	True	ok
120455at33090	19	c_grandiflora	4..3	0.095	706.3	280.7	0.2151	0.0155	0.0721	-1811.567285	2.80141	True	ok
120455at33090	19		4..5	0.071	706.3	280.7	0.2151	0.0116	0.054	-1811.567285	2.80141	False	ok
120455at33090	19	a_halleri	5..1	0.079	706.3	280.7	0.2151	0.0129	0.0599	-1811.567285	2.80141	True	ok
120455at33090	19	a_thaliana	5..2	0.084	706.3	280.7	0.2151	0.0137	0.0635	-1811.567285	2.80141	True	ok
120589at33090	20	c_grandiflora	4..3	0.063	1227.4	359.6	0.0534	0.0042	0.0778	-2666.334456	1.2678	True	ok
120589at33090	20		4..5	0.051	1227.4	359.6	0.0534	0.0034	0.0629	-2666.334456	1.2678	False	ok
120589at33090	20	a_halleri	5..1	0.06	1227.4	359.6	0.0534	0.004	0.0743	-2666.334456	1.2678	True	ok
120589at33090	20	a_thaliana	5..2	0.075	1227.4	359.6	0.0534	0.005	0.0936	-2666.334456	1.2678	True	ok
121281at33090	1	c_grandiflora	4..3	0.064	771.5	293.5	0.1777	0.0093	0.0525	-1978.930006	2.72125	True	ok
121281at33090	1		4..5	0.129	771.5	293.5	0.1777	0.0189	0.1065	-1978.930006	2.72125	False	ok
121281at33090	1	a_halleri	5..1	0.073	771.5	293.5	0.1777	0.0108	0.0605	-1978.930006	2.72125	True	ok
121281at33090	1	a_thaliana	5..2	0.1	771.5	293.5	0.1777	0.0147	0.0828	-1978.930006	2.72125	True	ok
122367at33090	2	c_grandiflora	4..3	0.113	1009.8	418.2	0.2546	0.0203	0.0797	-2772.514155	2.24004	True	ok
122367at33090	2		4..5	0.094	1009.8	418.2	0.2546	0.0168	0.066	-2772.514155	2.24004	False	ok
122367at33090	2	a_halleri	5..1	0.067	1009.8	418.2	0.2546	0.0121	0.0475	-2772.514155	2.24004	True	ok
122367at33090	2	a_thaliana	5..2	0.125	1009.8	418.2	0.2546	0.0225	0.0883	-2772.514155	2.24004	True	ok
122422at33090	3	c_grandiflora	4..3	0.086	733.1	232.9	0.0777	0.0074	0.0958	-1686.412582	1.76128	True	ok
122422at33090	3		4..5	0.071	733.1	232.9	0.0777	0.0061	0.0787	-1686.412582	1.76128	False	ok
122422at33090	3	a_halleri	5..1	0.065	733.1	232.9	0.0777	0.0056	0.0726	-1686.412582	1.76128	True	ok
122422at33090	3	a_thaliana	5..2	0.082	733.1	232.9	0.0777	0.0071	0.0908	-1686.412582	1.76128	True	ok
122831at33090	4	c_grandiflora	4..3	0.082	1240.9	373.1	0.13	0.0107	0.0827	-2920.855758	1.9915	True	ok
122831at33090	4		4..5	0.065	1240.9	373.1	0.13	0.0085	0.0655	-2920.855758	1.9915	False	ok
122831at33090	4	a_halleri	5..1	0.089	1240.9	373.1	0.13	0.0116	0.0891	-2920.855758	1.9915	True	ok
122831at33090	4	a_thaliana	5..2	0.099	1240.9	373.1	0.13	0.0129	0.0993	-2920.855758	1.9915	True	ok
122958at33090	5	c_grandiflora	4..3	0.075	766.0	230.0	0.1535	0.011	0.0714	-1777.882248	1.1645	True	ok
122958at33090	5		4..5	0.092	766.0	230.0	0.1535	0.0135	0.0883	-1777.882248	1.1645	False	ok
122958at33090	5	a_halleri	5..1	0.048	766.0	230.0	0.1535	0.007	0.0459	-1777.882248	1.1645	True	ok
122958at33090	5	a_thaliana	5..2	0.081	766.0	230.0	0.1535	0.0119	0.0775	-1777.882248	1.1645	True	ok
123838at33090	6	c_grandiflora	4..3	0.159	780.6	254.4	0.1803	0.025	0.1385	-1954.168051	2.34099	True	ok
123838at33090	6		4..5	0.097	780.6	254.4	0.1803	0.0153	0.0846	-1954.168051	2.34099	False	ok
123838at33090	6	a_halleri	5..1	0.072	780.6	254.4	0.1803	0.0114	0.0633	-1954.168051	2.34099	True	ok
123838at33090	6	a_thaliana	5..2	0.093	780.6	254.4	0.1803	0.0147	0.0814	-1954.168051	2.34099	True	ok
125747at33090	7	c_grandiflora	4..3	0.057	759.4	224.6	0.1227	0.0073	0.0592	-1690.996575	1.37877	True	ok
125747at33090	7		4..5	0.086	759.4	224.6	0.1227	0.0109	0.0891	-1690.996575	1.37877	False	ok
125747at33090	7	a_halleri	5..1	0.041	759.4	224.6	0.1227	0.0052	0.0425	-1690.996575	1.37877	True	ok
125747at33090	7	a_thaliana	5..2	0.07	759.4	224.6	0.1227	0.0089	0.0725	-1690.996575	1.37877	True	ok
126138at33090	8	c_grandiflora	4..3	0.092	1208.9	405.1	0.1275	0.0113	0.0883	-2911.269692	1.85251	True	ok
126138at33090	8		4..5	0.114	1208.9	405.1	0.1275	0.014	0.1096	-2911.269692	1.85251	False	ok
126138at33090	8	a_halleri	5..1	0.041	1208.9	405.1	0.1275	0.005	0.0391	-2911.269692	1.85251	True	ok
126138at33090	8	a_thaliana	5..2	0.086	1208.9	405.1	0.1275	0.0105	0.0825	-2911.269692	1.85251	True	ok
126427at33090	9	c_grandiflora	4..3	0.053	721.4	244.6	0.218	0.0092	0.0424	-1864.235382	1.34639	True	ok
126427at33090	9		4..5	0.114	721.4	244.6	0.218	0.0199	0.0915	-1864.235382	1.34639	False	ok
126427at33090	9	a_halleri	5..1	0.069	721.4	244.6	0.218	0.0121	0.0556	-1864.235382	1.34639	True	ok
126427at33090	9	a_thaliana	5..2	0.158	721.4	244.6	0.218	0.0276	0.1266	-1864.235382	1.34639	True	ok
128774at33090	10	c_grandiflora	4..3	0.085	623.0	220.0	0.2292	0.0151	0.0658	-1501.224524	4.1823	True	ok
128774at33090	10		4..5	0.111	623.0	220.0	0.2292	0.0197	0.086	-1501.224524	4.1823	False	ok
128774at33090	10	a_halleri	5..1	0.037	623.0	220.0	0.2292	0.0065	0.0284	-1501.224524	4.1823	True	ok
128774at33090	10	a_thaliana	5..2	0.077	623.0	220.0	0.2292	0.0137	0.0599	-1501.224524	4.1823	True	ok
130268at33090	11	c_grandiflora	4..3	0.103	804.7	260.3	0.1038	0.0111	0.1068	-1953.829949	1.54234	True	ok
130268at33090	11		4..5	0.083	804.7	260.3	0.1038	0.0089	0.0859	-1953.829949	1.54234	False	ok
130268at33090	11	a_halleri	5..1	0.056	804.7	260.3	0.1038	0.006	0.0579	-1953.829949	1.54234	True	ok
130268at33090	11	a_thaliana	5..2	0.111	804.7	260.3	0.1038	0.0119	0.1146	-1953.829949	1.54234	True	ok
130279at33090	12	c_grandiflora	4..3	0.063	904.1	319.9	0.1754	0.0094	0.0535	-2246.098332	3.24621	True	ok
130279at33090	12		4..5	0.077	904.1	319.9	0.1754	0.0116	0.066	-2246.098332	3.24621	False	ok
130279at33090	12	a_halleri	5..1	0.091	904.1	319.9	0.1754	0.0136	0.0777	-2246.098332	3.24621	True	ok
130279at33090	12	a_thaliana	5..2	0.113	904.1	319.9	0.1754	0.0168	0.0959	-2246.098332	3.24621	True	ok
13039at33090	13	c_grandiflora	4..3	0.098	2189.1	726.9	0.1136	0.0111	0.0976	-5129.697092	2.39175	True	ok
13039at33090	13		4..5	0.045	2189.1	726.9	0.1136	0.0051	0.0444	-5129.697092	2.39175	False	ok
13039at33090	13	a_halleri	5..1	0.066	2189.1	726.9	0.1136	0.0075	0.0659	-5129.697092	2.39175	True	ok
13039at33090	13	a_thaliana	5..2	0.08	2189.1	726.9	0.1136	0.0091	0.08	-5129.697092	2.39175	True	ok
130637at33090	14	c_grandiflora	4..3	0.08	1044.3	362.7	0.0865	0.0072	0.0829	-2474.201823	1.77546	True	ok
130637at33090	14		4..5	0.065	1044.3	362.7	0.0865	0.0058	0.067	-2474.201823	1.77546	False	ok
130637at33090	14	a_halleri	5..1	0.081	1044.3	362.7	0.0865	0.0072	0.0836	-2474.201823	1.77546	True	ok
130637at33090	14	a_thaliana	5..2	0.065	1044.3	362.7	0.0865	0.0058	0.0669	-2474.201823	1.77546	True	ok
131556at33090	15	c_grandiflora	4..3	0.113	1068.5	350.5	0.132	0.0143	0.1084	-2627.574951	1.52058	True	ok
131556at33090	15		4..5	0.11	1068.5	350.5	0.132	0.014	0.106	-2627.574951	1.52058	False	ok
131556at33090	15	a_halleri	5..1	0.045	1068.5	350.5	0.132	0.0057	0.0432	-2627.574951	1.52058	True	ok
131556at33090	15	a_thaliana	5..2	0.099	1068.5	350.5	0.132	0.0125	0.095	-2627.574951	1.52058	True	ok
131874at33090	16	c_grandiflora	4..3	0.121	1471.8	553.2	0.1322	0.0145	0.1096	-3607.004226	2.46191	True	ok
131874at33090	16		4..5	0.071	1471.8	553.2	0.1322	0.0085	0.0639	-3607.004226	2.46191	False	ok
131874at33090	16	a_halleri	5..1	0.055	1471.8	553.2	0.1322	0.0065	0.0493	-3607.004226	2.46191	True	ok
131874at33090	16	a_thaliana	5..2	0.059	1471.8	553.2	0.1322	0.007	0.0531	-3607.004226	2.46191	True	ok
131914at33090	17	c_grandiflora	4..3	0.034	713.0	250.0	0.1102	0.0036	0.0331	-1698.381697	1.81233	True	ok
131914at33090	17		4..5	0.119	713.0	250.0	0.1102	0.0128	0.1159	-1698.381697	1.81233	False	ok
